pc_time,arduino_t_ms,target_deg,angle_deg,error_deg,delta_v,va_out,vb_out,codeA,codeB,count,pid_on,p_term,i_term,d_term,isr,invalid
1773909795.0411108,190142,-312.0,-298.836,-13.164,-0.3131,2.2069,2.8031,1815,2305,-8312,1,-0.26328,-0.04981,0.0,266374,1
1773909795.1105208,190192,-320.0,-305.568,-14.432,-0.2993,2.2207,2.7893,1826,2294,-8496,1,-0.28864,-0.010664,0.0,266558,1
1773909795.141789,190242,-320.0,-309.312,-10.688,-0.2316,2.2884,2.7216,1882,2238,-8596,1,-0.21376,-0.017854,0.0,266658,1
1773909795.2034092,190292,-320.0,-306.108,-13.892,-0.3027,2.2173,2.7927,1823,2296,-8499,1,-0.27784,-0.024872,0.0,266769,1
1773909795.2394753,190342,-320.0,-303.984,-16.016,-0.3546,2.1654,2.8446,1781,2339,-8444,1,-0.32032,-0.034291,0.0,266824,1
1773909795.2999666,190392,-320.0,-305.748,-14.252,-0.3286,2.1914,2.8186,1802,2318,-8497,1,-0.28504,-0.043568,0.0,266879,1
1773909795.3607867,190443,-320.0,-308.808,-11.192,-0.2745,2.2455,2.7645,1846,2273,-8578,1,-0.22384,-0.050655,0.0,266960,1
1773909795.3928487,190493,-320.0,-308.376,-11.624,-0.2899,2.2301,2.7799,1834,2286,-8565,1,-0.23248,-0.057396,0.0,266979,1
1773909795.456045,190543,-320.0,-306.972,-13.028,-0.3256,2.1944,2.8156,1804,2315,-8527,1,-0.26056,-0.065049,0.0,267019,1
1773909795.490195,190593,-320.0,-307.188,-12.812,-0.329,2.191,2.819,1802,2318,-8533,1,-0.25624,-0.072809,0.0,267025,1
1773909795.5508316,190643,-328.0,-307.944,-20.056,-0.4035,2.1165,2.8935,1740,2379,-8555,1,-0.40112,-0.002407,0.0,267047,1
1773909795.6105099,190693,-336.0,-316.836,-19.164,-0.3911,2.1289,2.8811,1751,2369,-8813,1,-0.38328,-0.007862,0.0,267305,1
1773909795.642656,190742,-352.0,-331.92,-20.08,-0.404,2.116,2.894,1740,2380,-9328,1,-0.4016,-0.00241,0.0,267820,1
1773909795.7066622,190792,-368.0,-353.232,-14.768,-0.2971,2.2229,2.7871,1828,2292,-9820,1,-0.29536,-0.001772,0.0,268312,1
1773909795.7403631,190842,-376.0,-364.572,-11.428,-0.2333,2.2867,2.7233,1880,2239,-10130,1,-0.22856,-0.004736,0.0,268622,1
1773909795.7945411,190893,-392.0,-371.664,-20.336,-0.4118,2.1082,2.9018,1734,2386,-10330,1,-0.40672,-0.005079,0.0,268822,1
1773909795.8564796,190943,-408.0,-381.024,-26.976,-0.5428,1.9772,3.0328,1626,2494,-10594,1,-0.53952,-0.003237,0.0,269086,1
1773909795.8925018,190994,-424.0,-398.952,-25.048,-0.504,2.016,2.994,1658,2462,-11097,1,-0.50096,-0.003006,0.0,269589,1
1773909795.944372,191044,-432.0,-418.644,-13.356,-0.2731,2.2469,2.7631,1848,2272,-11639,1,-0.26712,-0.006009,0.0,270131,1
1773909795.9982603,191094,-448.0,-429.48,-18.52,-0.375,2.145,2.865,1764,2356,-11936,1,-0.370399,-0.004644,0.0,270428,1
1773909796.0659456,191143,-464.0,-433.26,-22.74,-0.4633,2.0567,2.9533,1691,2429,-12077,1,-0.4548,-0.008541,0.0,270569,1
1773909796.0963426,191193,-472.0,-449.208,-22.792,-0.4653,2.0547,2.9553,1690,2430,-12494,1,-0.45584,-0.009432,0.0,270986,1
1773909796.1566503,191244,-488.0,-472.14,-15.86,-0.3215,2.1985,2.8115,1808,2312,-13129,1,-0.3172,-0.004299,0.0,271621,1
1773909796.2116022,191294,-504.0,-483.912,-20.088,-0.4042,2.1158,2.8942,1740,2380,-13446,1,-0.40176,-0.002411,0.0,271938,1
1773909796.2463093,191344,-512.0,-488.304,-23.696,-0.4828,2.0372,2.9728,1675,2445,-13570,1,-0.47392,-0.008919,0.0,272062,1
1773909796.3007448,191394,-528.0,-503.46,-24.54,-0.4972,2.0228,2.9872,1663,2456,-14003,1,-0.4908,-0.006395,0.0,272495,1
1773909796.3568733,191443,-544.0,-523.8,-12.2,-0.2503,2.2697,2.7403,1866,2253,-14676,1,-0.244,-0.006323,0.0,273168,1
1773909796.3918486,191493,-544.0,-540.18,-3.82,-0.0807,2.4393,2.5707,2006,2114,-15007,1,-0.0764,-0.004301,0.0,273499,1
1773909796.4417872,191543,-544.0,-534.42,-9.58,-0.1995,2.3205,2.6895,1908,2212,-14835,1,-0.191599,-0.007906,0.0,273681,1
1773909796.512514,191593,-552.0,-530.244,-21.756,-0.4483,2.0717,2.9383,1704,2416,-14732,1,-0.43512,-0.013213,0.0,273858,1
1773909796.5447216,191643,-552.0,-539.136,-12.864,-0.2812,2.2388,2.7712,1841,2279,-14988,1,-0.25728,-0.023874,0.0,274114,1
1773909796.6059077,191693,-552.0,-545.292,-6.708,-0.1625,2.3575,2.6525,1939,2181,-15146,1,-0.13416,-0.028305,0.0,274292,1
1773909796.6434312,191744,-552.0,-541.764,-10.236,-0.2378,2.2822,2.7278,1877,2243,-15041,1,-0.204719,-0.033111,0.0,274397,1
1773909796.7134807,191794,-552.0,-535.248,-16.752,-0.3773,2.1427,2.8673,1762,2358,-14868,1,-0.33504,-0.042255,0.0,274570,1
1773909796.7436342,191844,-552.0,-536.472,-15.528,-0.3627,2.1573,2.8527,1774,2346,-14909,1,-0.310559,-0.052095,0.0,274611,1
1773909796.807296,191894,-552.0,-542.412,-9.588,-0.2507,2.2693,2.7407,1866,2254,-15068,1,-0.19176,-0.058988,0.0,274770,1
1773909796.8433986,191944,-544.0,-540.972,-3.028,-0.0617,2.4583,2.5517,2021,2098,-15021,1,-0.060559,-0.001186,0.0,274825,1
1773909796.9155564,191994,-544.0,-531.72,-12.28,-0.2517,2.2683,2.7417,1865,2254,-14759,1,-0.245599,-0.006083,0.0,275087,1
1773909796.94657,192044,-544.0,-525.744,-18.256,-0.3811,2.1389,2.8711,1759,2361,-14603,1,-0.36512,-0.015957,0.0,275243,1
1773909797.0082645,192094,-544.0,-529.488,-14.512,-0.3163,2.2037,2.8063,1812,2308,-14713,1,-0.29024,-0.026016,0.0,275357,1
1773909797.0444853,192144,-544.0,-534.384,-9.616,-0.225,2.295,2.715,1887,2233,-14845,1,-0.192321,-0.03268,0.0,275489,1
1773909797.1025584,192194,-544.0,-533.844,-10.156,-0.2415,2.2785,2.7315,1874,2246,-14827,1,-0.20312,-0.038376,0.0,275531,1
1773909797.1663132,192245,-544.0,-531.144,-12.856,-0.3027,2.2173,2.7927,1823,2296,-14753,1,-0.25712,-0.045571,0.0,275605,1
1773909797.196806,192295,-544.0,-530.82,-13.18,-0.3171,2.2029,2.8071,1811,2308,-14746,1,-0.2636,-0.053522,0.0,275624,1
1773909797.2593713,192345,-544.0,-532.188,-11.812,-0.2972,2.2228,2.7872,1828,2292,-14783,1,-0.23624,-0.060938,0.0,275661,1
1773909797.3142364,192395,-536.0,-532.332,-3.668,-0.0738,2.4462,2.5638,2011,2108,-14787,1,-0.073361,-0.00044,0.0,275665,1
1773909797.345198,192445,-528.0,-527.796,-0.204,-0.0037,2.5163,2.4937,2069,2051,-14655,1,-0.00408,0.000423,0.0,275797,1
1773909797.3981953,192495,-512.0,-518.976,6.976,0.1414,2.6614,2.3486,2188,1931,-14408,1,0.13952,0.001925,0.0,276044,1
1773909797.4646952,192545,-496.0,-509.796,13.796,0.2776,2.7976,2.2124,2300,1819,-14155,1,0.27592,0.001656,0.0,276297,1
1773909797.4950082,192594,-488.0,-498.996,10.996,0.2229,2.7429,2.2671,2255,1864,-13784,1,0.21992,0.002998,0.0,276668,1
1773909797.554591,192645,-472.0,-477.252,5.252,0.1068,2.6268,2.3832,2160,1960,-13241,1,0.10504,0.001753,0.0,277211,1
1773909797.6092575,192695,-456.0,-458.568,2.568,0.0517,2.5717,2.4383,2115,2005,-12725,1,0.05136,0.000308,0.0,277727,1
1773909797.6610208,192745,-448.0,-442.836,-5.164,-0.1042,2.4158,2.5942,1987,2133,-12290,1,-0.10328,-0.000883,0.0,278162,1
1773909797.6954565,192794,-432.0,-430.74,-1.26,-0.0254,2.4946,2.5154,2051,2068,-11899,1,-0.0252,-0.000151,0.0,278553,1
1773909797.757068,192844,-416.0,-415.08,-0.92,-0.0185,2.5015,2.5085,2057,2063,-11513,1,-0.0184,-0.00011,0.0,278939,1
1773909797.8177433,192894,-408.0,-400.86,-7.14,-0.1444,2.3756,2.6344,1953,2166,-11118,1,-0.1428,-0.001581,0.0,279334,1
1773909797.8497226,192944,-392.0,-387.036,-4.964,-0.1001,2.4199,2.5901,1990,2130,-10680,1,-0.09928,-0.000811,0.0,279772,1
1773909797.90929,192994,-376.0,-372.096,-3.904,-0.0785,2.4415,2.5685,2008,2112,-10323,1,-0.07808,-0.000468,0.0,280129,1
1773909797.968866,193044,-360.0,-361.656,-6.344,-0.1285,2.3915,2.6185,1967,2153,-10032,1,-0.126881,-0.001601,0.0,280420,1
1773909797.9964316,193094,-352.0,-349.056,-2.944,-0.0593,2.4607,2.5493,2023,2096,-9680,1,-0.05888,-0.000374,0.0,280772,1
1773909798.0505798,193144,-336.0,-334.548,-1.452,-0.029,2.491,2.519,2048,2071,-9281,1,-0.02904,1.4e-05,0.0,281171,1
1773909798.111719,193195,-320.0,-320.796,0.796,0.016,2.536,2.474,2085,2034,-8902,1,0.01592,9.6e-05,0.0,281550,1
1773909798.1463253,193245,-312.0,-310.248,-1.752,-0.035,2.485,2.525,2043,2076,-8610,1,-0.03504,8.2e-05,0.0,281842,1
1773909798.2050183,193295,-304.0,-300.024,-3.976,-0.0799,2.4401,2.5699,2006,2113,-8327,1,-0.07952,-0.000396,0.0,282125,1
1773909798.268196,193345,-304.0,-291.24,-12.76,-0.2613,2.2587,2.7513,1857,2262,-8085,1,-0.2552,-0.006104,0.0,282367,1
1773909798.2991502,193395,-304.0,-288.108,-15.892,-0.3331,2.1869,2.8231,1798,2321,-8004,1,-0.31784,-0.015281,0.0,282452,1
1773909798.3607035,193445,-304.0,-291.096,-12.904,-0.2821,2.2379,2.7721,1840,2279,-8090,1,-0.25808,-0.023995,0.0,282538,1
1773909798.3968394,193495,-304.0,-294.48,-9.52,-0.2207,2.2993,2.7107,1891,2229,-8181,1,-0.1904,-0.030308,0.0,282629,1
1773909798.455577,193545,-296.0,-292.608,-3.392,-0.0691,2.4509,2.5591,2015,2104,-8124,1,-0.06784,-0.001232,0.0,282698,1
1773909798.5159826,193595,-296.0,-284.256,-11.744,-0.241,2.279,2.731,1874,2246,-7888,1,-0.23488,-0.006092,0.0,282934,1
1773909798.5480201,193645,-296.0,-277.164,-18.836,-0.3928,2.1272,2.8828,1749,2371,-7698,1,-0.37672,-0.016098,0.0,283124,1
1773909798.6113307,193695,-296.0,-280.008,-15.992,-0.3466,2.1734,2.8366,1787,2332,-7783,1,-0.31984,-0.026751,0.0,283213,1
1773909798.6488733,193745,-296.0,-284.796,-11.204,-0.2584,2.2616,2.7484,1860,2260,-7912,1,-0.22408,-0.034346,0.0,283342,1
1773909798.7053127,193795,-296.0,-283.392,-12.608,-0.2935,2.2265,2.7835,1831,2289,-7870,1,-0.252159,-0.041367,0.0,283386,1
1773909798.7699132,193846,-296.0,-280.584,-15.416,-0.3585,2.1615,2.8485,1777,2342,-7794,1,-0.30832,-0.050193,0.0,283462,1
1773909798.7988613,193896,-296.0,-281.484,-14.516,-0.3496,2.1704,2.8396,1785,2335,-7821,1,-0.29032,-0.059266,0.0,283489,1
1773909798.8612752,193946,-296.0,-283.356,-12.644,-0.32,2.2,2.81,1809,2311,-7871,1,-0.25288,-0.067103,0.0,283539,1
1773909798.9138315,193996,-288.0,-283.176,-4.824,-0.0971,2.4229,2.5871,1992,2127,-7866,1,-0.09648,-0.000579,0.0,283544,1
1773909798.9485383,194045,-280.0,-278.712,-1.288,-0.0259,2.4941,2.5159,2051,2069,-7702,1,-0.02576,-0.000119,0.0,283708,1
1773909799.003433,194096,-264.0,-264.564,0.564,0.0118,2.5318,2.4782,2082,2038,-7337,1,0.01128,0.000503,0.0,284073,1
1773909799.0625896,194146,-248.0,-249.228,1.228,0.0247,2.5447,2.4653,2092,2027,-6913,1,0.02456,0.000147,0.0,284497,1
1773909799.1229534,194197,-232.0,-234.756,2.756,0.0555,2.5755,2.4345,2118,2002,-6514,1,0.05512,0.000331,0.0,284896,1
1773909799.1503334,194247,-224.0,-223.632,-0.368,-0.0065,2.5135,2.4965,2067,2053,-6202,1,-0.00736,0.000827,0.0,285208,1
1773909799.2043602,194297,-208.0,-211.932,3.932,0.0799,2.5999,2.4101,2138,1982,-5878,1,0.07864,0.001229,0.0,285532,1
1773909799.2758653,194348,-192.0,-200.376,8.376,0.1685,2.6885,2.3215,2211,1909,-5559,1,0.16752,0.001005,0.0,285851,1
1773909799.3054001,194397,-184.0,-191.34,7.34,0.1488,2.6688,2.3412,2195,1925,-5263,1,0.1468,0.002016,0.0,286147,1
1773909799.3624568,194447,-168.0,-180.072,12.072,0.2446,2.7646,2.2454,2273,1846,-4994,1,0.24144,0.003135,0.0,286416,1
1773909799.4208655,194497,-168.0,-170.532,2.532,0.0574,2.5774,2.4326,2119,2000,-4731,1,0.05064,0.006715,0.0,286679,1
1773909799.4533668,194547,-168.0,-162.18,-5.82,-0.1112,2.4088,2.6012,1981,2139,-4500,1,-0.1164,0.005162,0.0,286910,1
1773909799.5157804,194597,-168.0,-156.744,-11.256,-0.2254,2.2946,2.7154,1887,2233,-4350,1,-0.22512,-0.000291,0.0,287060,1
1773909799.5509996,194647,-168.0,-154.62,-13.38,-0.2757,2.2443,2.7657,1845,2274,-4295,1,-0.2676,-0.00806,0.0,287115,1
1773909799.6116097,194697,-168.0,-154.836,-13.164,-0.2793,2.2407,2.7693,1842,2277,-4302,1,-0.26328,-0.016062,0.0,287124,1
1773909799.6733453,194747,-168.0,-155.34,-12.66,-0.2769,2.2431,2.7669,1844,2275,-4315,1,-0.2532,-0.023692,0.0,287139,1
1773909799.704847,194797,-168.0,-155.34,-12.66,-0.2845,2.2355,2.7745,1838,2281,-4315,1,-0.2532,-0.031288,0.0,287139,1
1773909799.766047,194847,-168.0,-155.34,-12.66,-0.2921,2.2279,2.7821,1832,2288,-4315,1,-0.2532,-0.038884,0.0,287139,1
1773909799.8022237,194897,-160.0,-152.964,-7.036,-0.1441,2.3759,2.6341,1954,2166,-4245,1,-0.14072,-0.003345,0.0,287209,1
1773909799.8636105,194947,-160.0,-147.276,-12.724,-0.264,2.256,2.754,1855,2265,-4086,1,-0.25448,-0.009502,0.0,287368,1
1773909799.905201,194998,-160.0,-144.252,-15.748,-0.3336,2.1864,2.8236,1798,2322,-4007,1,-0.31496,-0.018652,0.0,287449,1
1773909799.9674263,195048,-160.0,-146.376,-13.624,-0.3,2.22,2.79,1825,2294,-4069,1,-0.27248,-0.02757,0.0,287511,1
1773909800.0031698,195098,-160.0,-148.5,-11.5,-0.2647,2.2553,2.7547,1854,2265,-4125,1,-0.23,-0.034738,0.0,287567,1
1773909800.060696,195148,-160.0,-147.744,-12.256,-0.2869,2.2331,2.7769,1836,2283,-4102,1,-0.24512,-0.041793,0.0,287590,1
1773909800.1234996,195197,-160.0,-146.664,-13.336,-0.3148,2.2052,2.8048,1813,2306,-4074,1,-0.26672,-0.048112,0.0,287620,1
1773909800.1536028,195247,-160.0,-146.952,-13.048,-0.317,2.203,2.807,1811,2308,-4084,1,-0.26096,-0.056062,0.0,287630,1
1773909800.2157757,195297,-160.0,-148.356,-11.644,-0.2962,2.2238,2.7862,1829,2291,-4122,1,-0.23288,-0.063342,0.0,287668,1
1773909800.2785494,195347,-152.0,-148.896,-3.104,-0.0625,2.4575,2.5525,2021,2099,-4136,1,-0.06208,-0.000372,0.0,287682,1
1773909800.3084655,195397,-152.0,-145.224,-6.776,-0.1388,2.3812,2.6288,1958,2162,-4030,1,-0.13552,-0.003293,0.0,287788,1
1773909800.3700411,195447,-152.0,-138.168,-13.832,-0.2864,2.2336,2.7764,1837,2283,-3834,1,-0.27664,-0.009782,0.0,287984,1
1773909800.4030063,195497,-152.0,-136.368,-15.632,-0.3318,2.1882,2.8218,1799,2320,-3789,1,-0.31264,-0.019131,0.0,288047,1
1773909800.4634159,195548,-160.0,-144.648,-15.352,-0.3189,2.2011,2.8089,1810,2310,-4026,1,-0.30704,-0.011881,0.0,288284,1
1773909800.5260882,195598,-160.0,-152.82,-7.18,-0.1616,2.3584,2.6516,1939,2180,-4250,1,-0.1436,-0.018042,0.0,288508,1
1773909800.557166,195648,-160.0,-150.66,-9.34,-0.2091,2.3109,2.6991,1900,2219,-4179,1,-0.1868,-0.022307,0.0,288645,1
1773909800.6207864,195698,-160.0,-144.72,-15.28,-0.3357,2.1843,2.8257,1796,2324,-4015,1,-0.3056,-0.030084,0.0,288809,1
1773909800.6546721,195748,-160.0,-143.28,-16.72,-0.3747,2.1453,2.8647,1764,2356,-3982,1,-0.3344,-0.040315,0.0,288890,1
1773909800.7140899,195799,-160.0,-147.096,-12.904,-0.3071,2.2129,2.7971,1820,2300,-4089,1,-0.25808,-0.04902,0.0,288997,1
1773909800.7753656,195849,-160.0,-148.644,-11.356,-0.2831,2.2369,2.7731,1839,2280,-4129,1,-0.22712,-0.055951,0.0,289041,1
1773909800.807895,195899,-160.0,-147.42,-12.58,-0.3148,2.2052,2.8048,1813,2306,-4094,1,-0.2516,-0.063153,0.0,289076,1
1773909800.8680882,195949,-160.0,-147.096,-12.904,-0.329,2.191,2.819,1802,2318,-4086,1,-0.25808,-0.070883,0.0,289084,1
1773909800.9049227,195998,-168.0,-147.276,-20.724,-0.417,2.103,2.907,1729,2390,-4100,1,-0.41448,-0.002487,0.0,289098,1
1773909800.9657936,196048,-184.0,-153.576,-22.424,-0.4573,2.0627,2.9473,1696,2424,-4292,1,-0.44848,-0.008803,0.0,289290,1
1773909801.025196,196098,-192.0,-173.052,-18.948,-0.384,2.136,2.874,1756,2363,-4825,1,-0.37896,-0.005023,0.0,289823,1
1773909801.055884,196148,-208.0,-191.988,-16.012,-0.3222,2.1978,2.8122,1807,2312,-5421,1,-0.32024,-0.001921,0.0,290419,1
1773909801.1174605,196198,-224.0,-205.524,-18.476,-0.3717,2.1483,2.8617,1766,2353,-5715,1,-0.36952,-0.002217,0.0,290713,1
1773909801.155265,196248,-232.0,-211.356,-20.644,-0.4207,2.0993,2.9107,1726,2393,-5880,1,-0.41288,-0.007803,0.0,290878,1
1773909801.2154918,196298,-248.0,-223.164,-24.836,-0.503,2.017,2.993,1659,2461,-6211,1,-0.49672,-0.006328,0.0,291209,1
1773909801.2725868,196348,-264.0,-241.128,-22.872,-0.4602,2.0598,2.9502,1694,2426,-6713,1,-0.45744,-0.002745,0.0,291711,1
1773909801.3054786,196399,-272.0,-257.76,-14.24,-0.2907,2.2293,2.7807,1833,2287,-7167,1,-0.2848,-0.005934,0.0,292165,1
1773909801.3691063,196449,-288.0,-265.032,-22.968,-0.465,2.055,2.955,1690,2430,-7366,1,-0.45936,-0.005629,0.0,292364,1
1773909801.429189,196499,-288.0,-270.324,-17.676,-0.371,2.149,2.861,1767,2353,-7513,1,-0.35352,-0.01744,0.0,292511,1
1773909801.461817,196549,-288.0,-272.52,-15.48,-0.3365,2.1835,2.8265,1795,2324,-7570,1,-0.3096,-0.026888,0.0,292576,1
1773909801.5244741,196599,-288.0,-271.836,-16.164,-0.3597,2.1603,2.8497,1776,2343,-7550,1,-0.32328,-0.036435,0.0,292596,1
1773909801.5576932,196649,-288.0,-271.908,-16.092,-0.368,2.152,2.858,1770,2350,-7553,1,-0.32184,-0.046133,0.0,292599,1
1773909801.6189415,196699,-288.0,-272.124,-15.876,-0.3732,2.1468,2.8632,1765,2354,-7559,1,-0.31752,-0.055698,0.0,292605,1
1773909801.6801143,196749,-288.0,-272.844,-15.156,-0.3682,2.1518,2.8582,1769,2350,-7580,1,-0.30312,-0.065038,0.0,292626,1
1773909801.7091515,196798,-288.0,-274.104,-13.896,-0.3499,2.1701,2.8399,1784,2335,-7622,1,-0.27792,-0.071937,0.0,292668,1
1773909801.772197,196848,-296.0,-278.64,-17.36,-0.3589,2.1611,2.8489,1777,2343,-7745,1,-0.3472,-0.011677,0.0,292791,1
1773909801.8062017,196898,-296.0,-282.6,-13.4,-0.2887,2.2313,2.7787,1835,2285,-7854,1,-0.268,-0.02075,0.0,292900,1
1773909801.865946,196948,-296.0,-281.988,-14.012,-0.309,2.211,2.799,1818,2302,-7832,1,-0.28024,-0.02876,0.0,292944,1
1773909801.927937,196998,-296.0,-281.124,-14.876,-0.335,2.185,2.825,1797,2323,-7808,1,-0.29752,-0.037478,0.0,292968,1
1773909801.9616046,197048,-296.0,-281.268,-14.732,-0.3411,2.1789,2.8311,1792,2328,-7813,1,-0.29464,-0.046434,0.0,292981,1
1773909802.0208204,197099,-296.0,-281.34,-14.66,-0.3484,2.1716,2.8384,1786,2334,-7815,1,-0.2932,-0.05523,0.0,292983,1
1773909802.0576763,197149,-296.0,-281.556,-14.444,-0.3528,2.1672,2.8428,1782,2338,-7821,1,-0.28888,-0.063965,0.0,292989,1
1773909802.1154482,197199,-296.0,-282.348,-13.652,-0.3454,2.1746,2.8354,1788,2332,-7843,1,-0.27304,-0.072394,0.0,293011,1
1773909802.1775901,197249,-296.0,-283.176,-12.824,-0.3368,2.1832,2.8268,1795,2324,-7866,1,-0.25648,-0.080283,0.0,293034,1
1773909802.2098556,197299,-304.0,-283.248,-20.752,-0.4175,2.1025,2.9075,1729,2391,-7868,1,-0.41504,-0.00249,0.0,293036,1
1773909802.2713006,197349,-312.0,-288.252,-23.748,-0.4842,2.0358,2.9742,1674,2446,-8017,1,-0.47496,-0.009215,0.0,293185,1
1773909802.3074348,197398,-328.0,-303.408,-24.592,-0.4948,2.0252,2.9848,1665,2454,-8548,1,-0.49184,-0.002951,0.0,293716,1
1773909802.3657207,197448,-344.0,-333.396,-10.604,-0.2134,2.3066,2.7034,1897,2223,-9275,1,-0.21208,-0.001272,0.0,294443,1
1773909802.425819,197498,-344.0,-345.528,1.528,0.0282,2.5482,2.4618,2095,2024,-9599,1,0.03056,-0.00236,0.0,294767,1
1773909802.45884,197548,-344.0,-339.084,-4.916,-0.1013,2.4187,2.5913,1989,2131,-9408,1,-0.09832,-0.003024,0.0,294960,1
1773909802.5208054,197598,-344.0,-323.424,-20.576,-0.4234,2.0966,2.9134,1724,2396,-8975,1,-0.41152,-0.011858,0.0,295393,1
1773909802.5576723,197648,-336.0,-321.192,-14.808,-0.2998,2.2202,2.7898,1826,2294,-8923,1,-0.29616,-0.003606,0.0,295491,1
1773909802.6302633,197698,-336.0,-324.432,-11.568,-0.2429,2.2771,2.7329,1872,2247,-9013,1,-0.23136,-0.011527,0.0,295581,1
1773909802.6614046,197749,-336.0,-320.328,-15.672,-0.3332,2.1868,2.8232,1798,2322,-8896,1,-0.31344,-0.019777,0.0,295700,1
1773909802.7235608,197799,-336.0,-319.032,-16.968,-0.369,2.151,2.859,1769,2351,-8861,1,-0.33936,-0.029599,0.0,295735,1
1773909802.758635,197849,-336.0,-321.48,-14.52,-0.3295,2.1905,2.8195,1801,2318,-8932,1,-0.2904,-0.039141,0.0,295808,1
1773909802.8168166,197899,-336.0,-322.308,-13.692,-0.3213,2.1987,2.8113,1808,2312,-8953,1,-0.27384,-0.047447,0.0,295829,1
1773909802.879563,197949,-336.0,-321.696,-14.304,-0.3419,2.1781,2.8319,1791,2329,-8936,1,-0.28608,-0.0558,0.0,295846,1
1773909802.9096413,197999,-336.0,-321.984,-14.016,-0.3447,2.1753,2.8347,1789,2331,-8944,1,-0.28032,-0.064374,0.0,295864,1
1773909802.9730775,198049,-336.0,-322.704,-13.296,-0.3384,2.1816,2.8284,1794,2326,-8964,1,-0.26592,-0.072524,0.0,295884,1
1773909803.0080476,198098,-336.0,-323.064,-12.936,-0.3375,2.1825,2.8275,1795,2325,-8974,1,-0.25872,-0.078781,0.0,295894,1
1773909803.0659552,198148,-328.0,-322.092,-5.908,-0.1201,2.3999,2.6101,1973,2146,-8941,1,-0.11816,-0.001924,0.0,295927,1
1773909803.1281765,198198,-312.0,-313.956,1.956,0.0399,2.5599,2.4501,2105,2015,-8711,1,0.03912,0.000742,0.0,296157,1
1773909803.1600022,198249,-296.0,-296.604,0.604,0.0126,2.5326,2.4774,2083,2037,-8227,1,0.01208,0.000551,0.0,296641,1
1773909803.224245,198300,-280.0,-280.764,0.764,0.0154,2.5354,2.4746,2085,2035,-7787,1,0.01528,9.2e-05,0.0,297081,1
1773909803.2604172,198349,-272.0,-269.028,-2.972,-0.0599,2.4601,2.5499,2023,2097,-7463,1,-0.05944,-0.000437,0.0,297405,1
1773909803.3186486,198398,-256.0,-259.272,3.272,0.0658,2.5858,2.4242,2126,1993,-7150,1,0.06544,0.000393,0.0,297718,1
1773909803.358104,198448,-248.0,-246.276,-1.724,-0.0343,2.4857,2.5243,2044,2076,-6832,1,-0.03448,0.000217,0.0,298036,1
1773909803.4267795,198498,-232.0,-235.116,3.116,0.0642,2.5842,2.4258,2125,1995,-6523,1,0.06232,0.001856,0.0,298345,1
1773909803.4596815,198549,-216.0,-223.092,7.092,0.1438,2.6638,2.3462,2190,1929,-6189,1,0.14184,0.001966,0.0,298679,1
1773909803.522951,198599,-200.0,-212.112,12.112,0.2437,2.7637,2.2463,2273,1847,-5885,1,0.24224,0.001453,0.0,298983,1
1773909803.5606318,198649,-192.0,-203.184,11.184,0.2285,2.7485,2.2615,2260,1860,-5636,1,0.22368,0.004791,0.0,299232,1
1773909803.6174028,198700,-176.0,-193.5,17.5,0.3545,2.8745,2.1355,2364,1756,-5366,1,0.35,0.004455,0.0,299502,1
1773909803.6803901,198750,-160.0,-182.448,22.448,0.4517,2.9717,2.0383,2444,1676,-5058,1,0.44896,0.002694,0.0,299810,1
1773909803.7103372,198800,-152.0,-168.912,16.912,0.3453,2.8653,2.1447,2356,1764,-4682,1,0.33824,0.007017,0.0,300186,1
1773909803.7682078,198849,-136.0,-155.556,19.556,0.3935,2.9135,2.0965,2396,1724,-4234,1,0.39112,0.002347,0.0,300634,1
1773909803.8221295,198899,-120.0,-137.808,17.808,0.3583,2.8783,2.1317,2367,1753,-3812,1,0.35616,0.002137,0.0,301056,1
1773909803.883585,198949,-112.0,-124.308,12.308,0.2515,2.7715,2.2385,2279,1841,-3439,1,0.24616,0.005334,0.0,301429,1
1773909803.919389,199000,-96.0,-112.968,16.968,0.3437,2.8637,2.1463,2355,1765,-3131,1,0.33936,0.004301,0.0,301737,1
1773909803.9778526,199049,-80.0,-103.608,15.608,0.3187,2.8387,2.1713,2334,1785,-2818,1,0.31216,0.006543,0.0,302050,1
1773909804.0094767,199099,-72.0,-88.74,16.74,0.3419,2.8619,2.1481,2353,1766,-2447,1,0.3348,0.007137,0.0,302421,1
1773909804.0663798,199149,-56.0,-73.224,17.224,0.349,2.869,2.141,2359,1760,-2020,1,0.34448,0.004548,0.0,302848,1
1773909804.1207597,199199,-40.0,-57.528,17.528,0.3527,2.8727,2.1373,2362,1758,-1590,1,0.35056,0.002103,0.0,303278,1
1773909804.1832042,199249,-32.0,-44.424,12.424,0.2539,2.7739,2.2361,2281,1839,-1226,1,0.24848,0.005393,0.0,303642,1
1773909804.2192657,199300,-16.0,-35.388,19.388,0.3926,2.9126,2.0974,2395,1725,-975,1,0.38776,0.004882,0.0,303893,1
1773909804.2694662,199349,0.0,-25.524,25.524,0.5135,3.0335,1.9765,2494,1625,-641,1,0.51048,0.003063,0.0,304227,1
1773909804.331907,199400,16.0,-3.384,19.384,0.39,2.91,2.1,2393,1727,-81,1,0.38768,0.002326,0.0,304787,1
